"","x"
"3933",9.095493065
"3934",10.03870775
"3935",12.63648199
"3936",9.672639669
"3937",10.08666554
"3938",9.320716017
"3939",10.61799164
"3940",10.99134878
"3941",8.383755927
"3942",10.468468
"3943",10.13335822
"3944",9.77846503
"3945",9.699010784
"3946",10.91081162
"3947",8.492730443
"3948",11.05293971
"3949",11.97382637
"3950",8.273180531
"3951",7.715555821
"3952",7.594605728
"3953",10.19637939
"3954",10.39368548
"3955",9.656338889
"3956",5.482684427
"3957",11.79515519
"3958",11.23956036
"3959",9.315501162
"3960",12.65637358
"3961",6.284736374
"3962",10.19436413
"3963",11.52088488
"3964",11.13978042
"3965",8.912788274
"3966",5.339512974
"3967",8.737965633
"3968",6.843762423
"3969",9.765089221
"3970",8.68456563
"3971",8.711051722
"3972",12.69064927
"3973",8.619046
"3974",8.909264893
"3975",12.73476253
"3976",7.696797793
"3977",9.444209152
"3978",11.03745514
"3979",8.43095486
"3980",9.808775542
"3981",10.86687948
"3982",10.87642667
"3983",11.59861531
"3984",8.03757017
"3985",13.63131651
"3986",6.818662973
"3987",11.07854945
"3988",7.61761135
"3989",10.32303014
"3990",7.915083502
"3991",12.12565905
"3992",9.012713455
"3993",11.36408937
"3994",10.93440269
"3995",10.62306237
"3996",6.91640329
"3997",6.729914104
"3998",8.551896042
"3999",11.27670653
"4000",9.282454375
"4001",11.60051606
"4002",5.028753238
"4003",10.92003875
"4004",6.790951245
"4005",5.919804553
"4006",13.65822359
"4007",8.384678962
"4008",8.856805235
"4009",8.866034798
"4010",8.955072986
"4011",11.18578431
"4012",6.842663675
"4013",5.250419646
"4014",5.792889805
"4015",11.52331135
"4016",6.339008298
"4017",10.51806428
"4018",5.265455967
"4019",11.13079273
"4020",6.149816935
"4021",12.79575436
"4022",10.29326751
"4023",9.799235182
"4024",7.360120011
"4025",9.338136626
"4026",10.46422512
"4027",7.003206057
"4028",10.85322016
"4029",7.800232866
"4030",7.4363617
"4031",7.981690039
"4032",10.22675379
"4033",12.79729171
"4034",7.795059438
"4035",13.74664369
"4036",10.02466959
"4037",10.79465579
"4038",8.623155315
"4039",9.757615189
"4040",4.942942426
"4041",8.782977021
"4042",7.723139201
"4043",7.354768477
"4044",11.16115815
"4045",8.44252812
"4046",12.64964901
"4047",11.08965833
"4048",11.85810668
"4049",5.924219487
"4050",9.221352885
"4051",10.78638704
"4052",10.03256857
"4053",9.899153769
"4054",9.346384443
"4055",7.725467586
"4056",12.10399204
"4057",9.33600067
"4058",9.662953435
"4059",8.796004304
"4060",10.0644913
"4061",10.68565779
"4062",13.88999381
"4063",8.021955947
"4064",7.98246023
"4065",8.051653273
"4066",9.261723075
"4067",11.20712145
"4068",8.606554584
"4069",9.833799293
"4070",8.091400308
"4071",8.420152007
"4072",12.70030193
"4073",9.111835706
"4074",9.084140054
"4075",10.29280708
"4076",8.227695561
"4077",8.891783196
"4078",7.507911205
"4079",12.0034599
"4080",5.624748442
"4081",13.58731901
"4082",9.277576894
"4083",6.80225739
"4084",10.84401392
"4085",10.15287151
"4086",9.4159349
"4087",11.87083094
"4088",11.5117087
"4089",6.197714979
"4090",8.731678716
"4091",9.065913363
"4092",9.88863995
"4093",10.27802226
"4094",8.835088901
"4095",8.472568067
"4096",8.696243194
"4097",7.278429982
"4098",11.10974668
"4099",10.19066808
"4100",4.46164796
"4101",10.5793411
"4102",8.673499785
"4103",9.856231856
"4104",9.266010466
"4105",8.949471574
"4106",10.09895673
"4107",6.849768753
"4108",10.35384331
"4109",10.32821396
"4110",9.089031215
"4111",4.050314195
"4112",8.685915375
"4113",7.579484093
"4114",7.125061387
"4115",7.643691635
"4116",9.715953775
"4117",6.190178757
"4118",9.154149291
"4119",8.688053559
"4120",9.78289777
"4121",12.81563473
"4122",10.24409112
"4123",11.46268699
"4124",11.55896681
"4125",10.83724105
"4126",11.18412119
"4127",9.260863981
"4128",12.60815349
"4129",7.822303188
"4130",7.404487275
"4131",12.05788073
"4132",12.03411315
"4133",6.578897951
"4134",7.962984009
"4135",13.28829831
"4136",9.596019315
"4137",8.352790269
"4138",10.08796635
"4139",10.27259474
"4140",6.96819933
"4141",10.57513812
"4142",13.76055312
"4143",10.42543639
"4144",9.01452373
"4145",5.187285108
"4146",12.67708012
"4147",12.61957568
"4148",12.75586555
"4149",5.71764412
"4150",9.610774757
"4151",9.880377327
"4152",6.760158389
"4153",9.442391156
"4154",5.017930929
"4155",10.34055748
"4156",8.42127076
"4157",9.544919696
"4158",10.63811925
"4159",7.851683111
"4160",5.347283007
"4161",9.056246352
"4162",7.658832306
"4163",8.996324231
"4164",6.609896945
"4165",12.33284682
"4166",10.35497863
"4167",7.574440415
"4168",10.27194059
"4169",7.388465107
"4170",9.7773364
"4171",10.18770382
"4172",10.94770546
"4173",7.53623928
"4174",9.200827545
"4175",12.1005687
"4176",11.38055561
"4177",11.41561556
"4178",6.884531017
"4179",7.823426958
"4180",12.45161768
"4181",8.089892373
"4182",10.18976399
"4183",11.2390045
"4184",7.2442155
"4185",8.048277672
"4186",9.747344986
"4187",9.688792507
"4188",8.263994422
"4189",10.48651178
"4190",12.36696579
"4191",7.603893346
"4192",11.06756949
"4193",8.343395358
"4194",5.001206452
"4195",8.131351041
"4196",8.384749224
"4197",6.437639639
"4198",6.621805153
"4199",7.23024632
"4200",9.011894221
"4201",9.270865614
"4202",10.96715805
"4203",8.58647961
"4204",12.23483884
"4205",11.70011206
"4206",8.691378135
"4207",7.380076141
"4208",9.198601518
"4209",7.800456393
"4210",8.682052462
"4211",8.688669422
"4212",6.542764215
"4213",7.863094601
"4214",8.771763378
"4215",8.997302052
"4216",9.55291935
"4217",9.515142568
"4218",8.433445536
"4219",9.111557655
"4220",13.12375019
"4221",13.08985124
"4222",8.10267397
"4223",9.403041464
"4224",5.127429366
"4225",9.684506764
"4226",10.4711534
"4227",10.41144791
"4228",10.40435416
"4229",8.492214807
"4230",4.103377319
"4231",11.95905941
"4232",9.160101959
"4233",9.012944454
"4234",8.474141943
"4235",9.109030907
"4236",7.954825349
"4237",11.21910371
"4238",9.1767643
"4239",9.532608921
"4240",8.561750294
"4241",11.96176505
"4242",9.426048312
"4243",9.227899788
"4244",10.02249391
"4245",12.66042001
"4246",13.00043803
"4247",9.882011542
"4248",11.8291257
"4249",8.628846645
"4250",8.469470016
"4251",8.351467631
"4252",9.133539382
"4253",7.819221663
"4254",9.68970306
"4255",13.57153852
"4256",7.371278897
"4257",9.227766746
"4258",8.569962106
"4259",7.368653137
"4260",8.264196073
"4261",8.565884691
"4262",11.46469384
"4263",5.562973619
"4264",8.283354838
"4265",10.49582252
"4266",11.03328038
"4267",10.08772123
"4268",8.698867902
"4269",8.889595456
"4270",10.85986348
"4271",11.52037769
"4272",10.32103203
"4273",7.079396952
"4274",7.660805864
"4275",6.442695025
"4276",8.005545962
"4277",11.72716039
"4278",5.521257512
"4279",9.27604721
"4280",9.562239236
"4281",10.36098561
"4282",7.06638442
"4283",8.715367639
"4284",5.095186538
"4285",10.40555219
"4286",11.08543344
"4287",7.919884207
"4288",11.12700342
"4289",5.807618555
"4290",6.491204845
"4291",9.75793981
"4292",8.917069767
"4293",8.507228045
"4294",9.441328535
"4295",8.717208036
"4296",8.918175618
"4297",7.694208006
"4298",13.17434212
"4299",8.466565858
"4300",9.464446339
"4301",9.307903391
"4302",9.628124717
"4303",10.85824971
"4304",13.26343019
"4305",9.742219747
"4306",9.483471275
"4307",7.704962942
"4308",8.085165042
"4309",12.42928764
"4310",9.902183315
"4311",11.03134428
"4312",10.37877095
"4313",9.946658042
"4314",10.17381638
"4315",9.839657349
"4316",8.363925946
"4317",10.5519771
"4318",9.724493047
"4319",9.074662577
"4320",4.370029749
"4321",5.80287346
"4322",13.74273424
"4323",7.976515304
"4324",9.859685273
"4325",7.210586851
"4326",10.01799067
"4327",10.78730049
"4328",8.119222236
"4329",10.27170798
"4330",9.886011249
"4331",6.958088629
"4332",11.27065778
"4333",9.49418196
"4334",9.314353775
"4335",11.08023012
"4336",11.14959236
"4337",6.258671867
"4338",8.747821593
"4339",11.40458377
"4340",14.34978547
"4341",10.27942338
"4342",7.976565019
"4343",12.08031038
"4344",9.476473973
"4345",10.34618292
"4346",10.9549309
"4347",9.462968835
"4348",8.577156415
"4349",9.197530076
"4350",9.174382448
"4351",10.55434133
"4352",5.9639061
"4353",9.045530235
"4354",8.975051895
"4355",6.015582176
"4356",9.204675538
"4357",14.52386467
"4358",10.44266098
"4359",8.152885331
"4360",12.24164553
"4361",11.34641703
"4362",9.8438768
"4363",9.414546253
"4364",12.12114918
"4365",7.562273569
"4366",9.769664158
"4367",9.30288341
"4368",10.45016993
"4369",8.962793531
"4370",11.024085
"4371",10.29268082
"4372",7.130216252
"4373",12.62790708
"4374",6.717188658
"4375",6.66443869
"4376",11.86476173
"4377",9.288813458
"4378",10.25359308
"4379",8.024926285
"4380",6.394823782
"4381",9.508562743
"4382",8.514342682
"4383",8.696764646
"4384",8.906315204
"4385",11.62638717
"4386",7.869949311
"4387",10.07139936
"4388",7.486316101
"4389",9.745759347
"4390",9.282524936
"4391",10.15917617
"4392",10.83877743
"4393",6.90791128
"4394",7.476905532
"4395",14.85062224
"4396",8.24344383
"4397",9.222434454
"4398",9.983954912
"4399",5.49381242
"4400",5.558543988
"4401",8.541425218
"4402",6.212808749
"4403",9.52445396
"4404",6.355006588
"4405",10.22027161
"4406",7.532394359
"4407",7.641160829
"4408",10.892039
"4409",11.70084389
"4410",10.39409455
"4411",10.83173853
"4412",9.923170716
"4413",8.583246653
"4414",7.053298484
"4415",10.32741153
"4416",10.49156795
"4417",8.564688917
"4418",8.575946823
"4419",12.86533815
"4420",11.16489146
"4421",7.051278092
"4422",6.120943981
"4423",10.4558422
"4424",13.14223642
"4425",10.83033192
"4426",8.120660977
"4427",7.50777343
"4428",9.95295445
"4429",5.778209153
"4430",5.335624059
"4431",8.822187423
"4432",6.476777183
"4433",7.674253889
"4434",8.827381518
"4435",12.37810465
"4436",9.912492773
"4437",10.55896831
"4438",7.466266989
"4439",13.54642123
"4440",11.20430245
"4441",11.1858436
"4442",9.077080143
"4443",9.649634183
"4444",8.683782537
"4445",7.002362231
"4446",7.908984254
"4447",11.09986537
"4448",10.37386876
"4449",12.5239134
"4450",7.390393958
"4451",9.506510739
"4452",6.244867288
"4453",5.844486396
"4454",7.554661748
"4455",9.005739905
"4456",10.18856311
"4457",9.978821946
"4458",11.8628599
"4459",9.312440989
"4460",9.876896802
"4461",11.62365488
"4462",8.895214599
"4463",10.14556098
"4464",11.40232886
"4465",8.638328096
"4466",8.13827403
"4467",11.62277554
"4468",12.62461053
"4469",9.543439909
"4470",10.32962635
"4471",13.60189454
"4472",7.570376667
"4473",9.983374701
"4474",8.953695744
"4475",6.749506009
"4476",5.670730752
"4477",6.095960657
"4478",9.149253294
"4479",10.88165503
"4480",6.807440797
"4481",11.40034952
"4482",11.30146517
"4483",7.573730474
"4484",6.173332956
"4485",9.256081824
"4486",7.781610762
"4487",12.39819791
"4488",9.834554215
"4489",8.443204223
"4490",10.31241113
"4491",10.87659963
"4492",10.32442949
"4493",8.955807335
"4494",9.303154924
"4495",6.858870822
"4496",7.032687682
"4497",9.804496675
"4498",10.42057551
"4499",8.2100117
"4500",7.735929661
"4501",8.675565581
"4502",10.05934363
"4503",10.27332317
"4504",10.2348649
"4505",13.60805727
"4506",10.02385908
"4507",8.616537549
"4508",12.04964211
"4509",10.19683814
"4510",9.079560311
"4511",9.000256338
"4512",8.155613005
"4513",10.41262103
"4514",10.46816024
"4515",10.8977084
"4516",14.64409112
"4517",5.526426389
"4518",7.663557494
"4519",9.392323123
"4520",10.55590711
"4521",9.167545825
"4522",1.179155323
"4523",10.66805077
"4524",6.70314863
"4525",11.29475529
"4526",10.67208919
"4527",8.789860587
"4528",11.87230884
"4529",7.062451119
"4530",4.98444878
"4531",6.80685756
"4532",4.912647308
"4533",6.850074961
"4534",8.782052324
"4535",6.620816407
"4536",8.906345541
"4537",6.482470826
"4538",7.71161995
"4539",6.676543454
"4540",9.325991547
"4541",11.07792065
"4542",9.60174872
"4543",6.308858894
"4544",8.810742413
"4545",9.638264789
"4546",7.86485045
"4547",9.920635248
"4548",7.33635501
"4549",7.777620223
"4550",10.65886082
"4551",12.50773154
"4552",8.942208146
"4553",10.59386518
"4554",8.679658831
"4555",10.777772
"4556",7.295342579
"4557",11.72869494
"4558",8.838110757
"4559",9.752081359
"4560",9.126432971
"4561",7.426945433
"4562",9.719019349
"4563",9.721346712
"4564",10.72272719
"4565",7.749156481
"4566",9.892600822
"4567",8.79478775
"4568",14.89998132
"4569",11.74982221
"4570",11.38255969
"4571",7.603262509
"4572",10.95946267
"4573",5.720042969
"4574",6.758984892
"4575",7.592994647
"4576",9.002205705
"4577",7.656363472
"4578",8.514831827
"4579",13.40305875
"4580",9.813471304
"4581",7.405206147
"4582",7.636711842
"4583",7.1900304
"4584",9.249572721
"4585",9.826907575
"4586",11.42330103
"4587",8.825744931
"4588",9.337999756
"4589",8.932205441
"4590",10.46725067
"4591",10.37805925
"4592",10.12715939
"4593",10.0205893
"4594",10.5713407
"4595",11.2154273
"4596",7.177769084
"4597",7.493559621
"4598",12.09390013
"4599",9.997459031
"4600",6.946545678
"4601",11.71503982
"4602",9.881805729
"4603",12.17834323
"4604",6.060833993
"4605",8.872587314
"4606",12.1389978
"4607",7.392679111
"4608",5.189652174
"4609",9.144953054
"4610",5.279483341
"4611",12.10615076
"4612",6.671263164
"4613",11.63604076
"4614",8.009995671
"4615",3.958281204
"4616",10.38966496
"4617",9.602210726
"4618",8.017174254
"4619",7.200006762
"4620",11.56838889
"4621",4.964021687
"4622",10.88382194
"4623",10.56352241
"4624",6.404313922
"4625",8.639024547
"4626",11.44928432
"4627",10.70778717
"4628",10.22180733
"4629",10.27131547
"4630",12.87444466
"4631",7.897402663
"4632",8.462596792
"4633",9.241292691
"4634",10.25875032
"4635",11.02197616
"4636",10.16535688
"4637",10.93863618
"4638",7.856385071
"4639",9.332079624
"4640",8.003498153
"4641",11.60196507
"4642",8.95683842
"4643",6.689309554
"4644",6.637897516
"4645",9.942595904
"4646",8.266604073
"4647",7.027611683
"4648",9.766666184
"4649",11.70252762
"4650",10.06410548
"4651",10.63168344
"4652",13.5598742
"4653",5.242896827
"4654",10.70824563
"4655",9.301216637
"4656",10.41768389
"4657",11.51168213
"4658",8.93561703
"4659",13.48783758
"4660",10.51087639
"4661",8.707421333
"4662",8.007546856
"4663",11.18880689
"4664",10.34295818
"4665",11.60344672
"4666",10.67505805
"4667",11.87317851
"4668",9.895478848
"4669",9.222239531
"4670",10.94869004
"4671",10.96832855
"4672",7.825847683
"4673",7.756441856
"4674",7.157094123
"4675",8.216126047
"4676",10.38464666
"4677",9.037795617
"4678",9.522230135
"4679",7.935501611
"4680",11.73048547
"4681",14.5603108
"4682",8.463020298
"4683",10.45994832
"4684",12.46909285
"4685",12.2908024
"4686",7.29821981
"4687",10.35265987
"4688",6.347567604
"4689",10.88333903
"4690",7.828337167
"4691",10.06413302
"4692",7.317788415
"4693",7.561002807
"4694",9.235458563
"4695",8.138859138
"4696",10.36354463
"4697",10.01337043
"4698",8.914925043
"4699",11.41384747
"4700",8.596910315
"4701",10.47942517
"4702",9.359157464
"4703",6.340326415
"4704",10.05129452
"4705",9.418723639
"4706",12.9685953
"4707",7.817779192
"4708",12.2343127
"4709",9.030914613
"4710",7.121550595
"4711",8.587782386
"4712",8.362176733
"4713",11.27012617
"4714",9.016057845
"4715",8.444115243
"4716",10.39628907
"4717",8.82899495
"4718",10.99998756
"4719",9.930983631
"4720",9.157137748
"4721",11.19616543
"4722",10.96096663
"4723",7.78878753
"4724",10.08142287
"4725",9.697412849
"4726",9.764269223
"4727",8.768943632
"4728",8.10790575
"4729",8.540917932
"4730",4.762838782
"4731",7.270187509
"4732",7.285774749
"4733",7.507974081
"4734",6.149718464
"4735",10.19615092
"4736",12.80028849
"4737",11.00781815
"4738",8.544195056
"4739",10.46099421
"4740",10.04938074
"4741",8.735300602
"4742",6.832889148
"4743",11.71387193
"4744",7.609122064
"4745",10.54913709
"4746",9.120344711
"4747",6.730559539
"4748",4.581196416
"4749",9.508373821
"4750",12.07793599
"4751",8.742806593
"4752",12.10519287
"4753",8.566303256
"4754",10.92035834
"4755",9.599420486
"4756",10.46561104
"4757",5.459999968
"4758",7.90992056
"4759",11.66708918
"4760",10.208169
"4761",8.067059041
"4762",9.059398919
"4763",10.00787689
"4764",8.722755866
"4765",9.447709615
"4766",10.51672883
"4767",11.70717665
"4768",9.337181519
"4769",13.07032445
"4770",11.94983652
"4771",9.242881194
"4772",12.09820842
"4773",9.625424457
"4774",6.874971545
"4775",10.60065848
"4776",7.640960075
"4777",7.042223279
"4778",10.3471715
"4779",9.340561513
"4780",12.00475493
"4781",9.751294365
"4782",11.52063503
"4783",6.114077474
"4784",8.562488208
"4785",10.777558
"4786",10.44990644
"4787",9.702295886
"4788",10.15704168
"4789",11.13988654
"4790",8.656547127
"4791",7.376241079
"4792",9.10891064
"4793",10.15325345
"4794",6.727483383
"4795",7.945151837
"4796",7.264952876
"4797",5.892314734
"4798",9.375498855
"4799",6.013200521
"4800",9.06341423
"4801",10.08013749
"4802",9.553928197
"4803",10.48485167
"4804",10.73155428
"4805",9.823291968
"4806",9.577364218
"4807",6.105104535
"4808",6.73312747
"4809",9.977382152
"4810",8.573968435
"4811",6.976441348
"4812",4.635630076
"4813",4.991389084
"4814",8.026275741
"4815",12.12354592
"4816",7.652896245
"4817",10.29109969
"4818",12.13468913
"4819",10.40995783
"4820",10.46004625
"4821",10.24470802
"4822",10.95773022
"4823",8.558519954
"4824",8.123280522
"4825",8.912173795
"4826",7.088060162
"4827",10.61266583
"4828",6.864156118
"4829",5.784953489
"4830",9.553138867
"4831",9.805175782
"4832",12.06669395
"4833",9.615859715
"4834",10.14780717
"4835",8.962339337
"4836",5.626046185
"4837",6.115802789
"4838",10.32447985
"4839",9.319855356
"4840",8.851997055
"4841",11.24291667
"4842",11.03687319
"4843",12.04945623
"4844",12.58712261
"4845",4.279011852
"4846",5.67421894
"4847",9.849816447
"4848",11.90628003
"4849",9.361039164
"4850",13.84197881
"4851",11.05150066
"4852",11.19899266
"4853",9.006220017
"4854",9.679870088
"4855",9.797818361
"4856",11.50910124
"4857",9.42785951
"4858",7.337203699
"4859",12.19486329
"4860",14.72817844
"4861",9.516376594
"4862",9.556316463
"4863",7.661542542
"4864",8.478322872
"4865",10.95870119
"4866",12.62091425
"4867",12.46988692
"4868",6.482638331
"4869",9.546907443
"4870",7.722194019
"4871",7.482478804
"4872",9.831697154
"4873",8.391287466
"4874",12.51225555
"4875",5.287106088
"4876",10.92199874
"4877",8.676485995
"4878",10.29315316
"4879",9.309853741
"4880",4.66003397
"4881",9.260697593
"4882",10.91220485
"4883",7.692027875
"4884",5.428814238
"4885",4.180592148
"4886",13.75301873
"4887",10.17438664
"4888",10.26016798
"4889",10.60108658
"4890",9.469476995
"4891",11.78005426
"4892",9.721472784
"4893",11.15195475
"4894",13.54659749
"4895",9.963216014
"4896",10.93432957
"4897",10.65724842
"4898",10.2871441
"4899",8.215566718
"4900",9.146805042
"4901",10.5129311
"4902",8.914878163
"4903",10.47413164
"4904",12.03166656
"4905",7.525723163
"4906",8.471887301
"4907",6.273405463
"4908",12.97063015
"4909",11.12876433
"4910",11.9506869
"4911",12.30395859
"4912",10.14322275
"4913",11.20034127
"4914",7.725864103
"4915",5.422107363
"4916",9.400285213
